DeliveryCustomerAccountKey,MovementDateKey,DispensedWeight,last_order_date,0,MovementDateKey_pred,Error
992827378,2019-08-20,47.4,2019-07-10,38.80861047000002,2019-08-20,18.125294367088564
992827378,2019-08-20,47.4,2019-07-10,13.45319483700002,2019-10-08,71.61773241139237
992827378,2019-08-20,47.4,2019-07-10,117.78949291199999,2019-12-13,-148.50103989873415
992827378,2019-10-08,50.5,2019-08-20,38.80861047000002,2019-08-20,23.151266396039567
992827378,2019-10-08,50.5,2019-08-20,13.45319483700002,2019-10-08,73.36001022376234
992827378,2019-10-08,50.5,2019-08-20,117.78949291199999,2019-12-13,-133.24652061782174
992827378,2019-12-13,53.2,2019-10-08,38.80861047000002,2019-08-20,27.051484078947336
992827378,2019-12-13,53.2,2019-10-08,13.45319483700002,2019-10-08,74.71203978007516
992827378,2019-12-13,53.2,2019-10-08,117.78949291199999,2019-12-13,-121.40882126315786
992889140,2019-08-21,57.7,2019-07-11,67.10858703267401,2019-08-21,-16.30604338418372
992889140,2019-08-21,57.7,2019-07-11,56.60844503858598,2019-10-08,1.8917763629359203
992889140,2019-08-21,57.7,2019-07-11,92.89379720684009,2019-12-06,-60.99444923195856
992889140,2019-08-21,57.7,2019-07-11,173.60003545534826,2020-02-25,-200.86661257426042
992889140,2019-10-08,59.0,2019-08-21,67.10858703267401,2019-08-21,-13.743367851989845
992889140,2019-10-08,59.0,2019-08-21,56.60844503858598,2019-10-08,4.053482985447497
992889140,2019-10-08,59.0,2019-08-21,92.89379720684009,2019-12-06,-57.447113909898455
992889140,2019-10-08,59.0,2019-08-21,173.60003545534826,2020-02-25,-194.23734822940384
992889140,2019-12-06,59.7,2019-10-08,67.10858703267401,2019-08-21,-12.409693522067013
992889140,2019-12-06,59.7,2019-10-08,56.60844503858598,2019-10-08,5.178484022469056
992889140,2019-12-06,59.7,2019-10-08,92.89379720684009,2019-12-06,-55.60100034646581
992889140,2019-12-06,59.7,2019-10-08,173.60003545534826,2020-02-25,-190.7873290709351
992889140,2020-02-25,89.2,2019-12-06,67.10858703267401,2019-08-21,24.766158035118828
992889140,2020-02-25,89.2,2019-12-06,56.60844503858598,2019-10-08,36.537617669746666
992889140,2020-02-25,89.2,2019-12-06,92.89379720684009,2019-12-06,-4.141028258789336
992889140,2020-02-25,89.2,2019-12-06,173.60003545534826,2020-02-25,-94.61887382886576
